fips,cluster,period
40011,C2343,2018_2022
40083,C1322,2018_2022
54061,C786,2018_2022
31053,C1256,2018_2022
06041,C317,2018_2022
05103,C1371,2018_2022
26073,C1072,2018_2022
18037,C1171,2018_2022
13311,C1474,2018_2022
22043,C1849,2018_2022
45047,C644,2018_2022
36075,C549,2018_2022
17007,C1120,2018_2022
54079,C898,2018_2022
37007,C1486,2018_2022
21059,C542,2018_2022
08045,C1391,2018_2022
38077,C2283,2018_2022
23011,C458,2018_2022
06023,C461,2018_2022
13105,C1657,2018_2022
26131,C1398,2018_2022
51079,C2137,2018_2022
39039,C1329,2018_2022
16067,C1921,2018_2022
29091,C951,2018_2022
15001,C349,2018_2022
48369,C1146,2018_2022
18133,C1348,2018_2022
18035,C445,2018_2022
27117,C2363,2018_2022
55001,C1656,2018_2022
28059,C401,2018_2022
19045,C1069,2018_2022
30047,C1598,2018_2022
39143,C837,2018_2022
19153,C162,2018_2022
13263,C294,2018_2022
12123,C1600,2018_2022
55137,C1594,2018_2022
46091,C2283,2018_2022
19001,C2330,2018_2022
13151,C334,2018_2022
02110,C2107,2018_2022
48025,C1588,2018_2022
50001,C1517,2018_2022
47187,C423,2018_2022
18135,C1458,2018_2022
37027,C594,2018_2022
29125,C1065,2018_2022
28025,C1868,2018_2022
19125,C1434,2018_2022
37055,C1359,2018_2022
37109,C651,2018_2022
47059,C568,2018_2022
37097,C363,2018_2022
18167,C538,2018_2022
48147,C1066,2018_2022
21193,C1093,2018_2022
12129,C1575,2018_2022
17145,C1837,2018_2022
27019,C977,2018_2022
37121,C1825,2018_2022
37065,C834,2018_2022
37033,C1608,2018_2022
27155,C2313,2018_2022
48273,C1546,2018_2022
55039,C599,2018_2022
01105,C1034,2018_2022
13069,C1259,2018_2022
27063,C2248,2018_2022
27103,C1839,2018_2022
19049,C994,2018_2022
12035,C424,2018_2022
05143,C348,2018_2022
54075,C2332,2018_2022
48107,C215,2018_2022
32027,C144,2018_2022
37083,C816,2018_2022
39171,C1244,2018_2022
12039,C1078,2018_2022
01051,C688,2018_2022
51510,C795,2018_2022
36083,C410,2018_2022
04001,C667,2018_2022
18041,C1357,2018_2022
20059,C1691,2018_2022
42099,C1104,2018_2022
09015,C546,2018_2022
16051,C2041,2018_2022
28109,C754,2018_2022
29229,C1759,2018_2022
13015,C586,2018_2022
40089,C1185,2018_2022
20111,C1596,2018_2022
42009,C939,2018_2022
55073,C486,2018_2022
21119,C1914,2018_2022
26055,C641,2018_2022
42127,C910,2018_2022
17111,C278,2018_2022
53003,C1762,2018_2022
13017,C1781,2018_2022
08105,C2284,2018_2022
47017,C1170,2018_2022
21019,C855,2018_2022
41035,C718,2018_2022
29083,C1506,2018_2022
48397,C819,2018_2022
51193,C1686,2018_2022
01077,C540,2018_2022
37037,C746,2018_2022
23021,C1794,2018_2022
47013,C886,2018_2022
01115,C610,2018_2022
31139,C2446,2018_2022
51033,C1593,2018_2022
42111,C606,2018_2022
01133,C1351,2018_2022
54035,C1346,2018_2022
13107,C1550,2018_2022
22069,C1204,2018_2022
13103,C982,2018_2022
01125,C314,2018_2022
21209,C1173,2018_2022
18181,C1572,2018_2022
46035,C1924,2018_2022
18065,C893,2018_2022
26111,C730,2018_2022
47149,C263,2018_2022
17165,C1330,2018_2022
27017,C1252,2018_2022
05059,C1150,2018_2022
21095,C1172,2018_2022
55083,C1428,2018_2022
29029,C974,2018_2022
13209,C1483,2018_2022
48185,C1531,2018_2022
39077,C869,2018_2022
40125,C696,2018_2022
26009,C1621,2018_2022
34011,C380,2018_2022
42035,C1176,2018_2022
27109,C558,2018_2022
38015,C727,2018_2022
30049,C904,2018_2022
55139,C400,2018_2022
15007,C1027,2018_2022
42015,C809,2018_2022
13281,C2040,2018_2022
47145,C742,2018_2022
08043,C943,2018_2022
18091,C491,2018_2022
26017,C470,2018_2022
13193,C2241,2018_2022
42077,C171,2018_2022
31175,C2400,2018_2022
51161,C584,2018_2022
01053,C1096,2018_2022
26161,C255,2018_2022
18165,C1952,2018_2022
40107,C650,2018_2022
39065,C1447,2018_2022
24015,C551,2018_2022
37095,C2211,2018_2022
35053,C2140,2018_2022
29097,C453,2018_2022
17019,C446,2018_2022
40139,C2159,2018_2022
13205,C1607,2018_2022
17099,C493,2018_2022
48213,C506,2018_2022
16013,C2181,2018_2022
39103,C372,2018_2022
19123,C1872,2018_2022
05009,C1110,2018_2022
29219,C1432,2018_2022
31061,C2447,2018_2022
27115,C1616,2018_2022
47087,C2143,2018_2022
51035,C1328,2018_2022
17203,C1285,2018_2022
37105,C881,2018_2022
13195,C1569,2018_2022
12029,C1889,2018_2022
18083,C1163,2018_2022
29061,C2214,2018_2022
38045,C2206,2018_2022
18061,C1223,2018_2022
13117,C476,2018_2022
21121,C1169,2018_2022
30029,C618,2018_2022
22003,C1566,2018_2022
28011,C1321,2018_2022
26065,C260,2018_2022
29159,C1205,2018_2022
48471,C921,2018_2022
31001,C1540,2018_2022
36115,C828,2018_2022
49021,C1440,2018_2022
37011,C1953,2018_2022
48265,C790,2018_2022
55097,C1012,2018_2022
55117,C535,2018_2022
18085,C736,2018_2022
01127,C579,2018_2022
37089,C432,2018_2022
53041,C638,2018_2022
51073,C1178,2018_2022
42013,C396,2018_2022
51093,C1300,2018_2022
39085,C225,2018_2022
40061,C2061,2018_2022
49001,C2308,2018_2022
20013,C2295,2018_2022
29059,C1774,2018_2022
45021,C817,2018_2022
19113,C318,2018_2022
42081,C452,2018_2022
42011,C150,2018_2022
22079,C388,2018_2022
42051,C337,2018_2022
40049,C1352,2018_2022
29015,C1491,2018_2022
05135,C1642,2018_2022
18103,C1317,2018_2022
37127,C566,2018_2022
39029,C450,2018_2022
51037,C2083,2018_2022
29113,C1053,2018_2022
22025,C2173,2018_2022
32005,C929,2018_2022
16055,C389,2018_2022
42027,C589,2018_2022
49011,C312,2018_2022
48255,C2176,2018_2022
28051,C1742,2018_2022
40039,C1507,2018_2022
51740,C553,2018_2022
56015,C2227,2018_2022
18159,C1995,2018_2022
54103,C1770,2018_2022
54043,C1534,2018_2022
04012,C280,2018_2022
28101,C1659,2018_2022
47151,C1612,2018_2022
19019,C1905,2018_2022
47083,C2151,2018_2022
33013,C459,2018_2022
01049,C681,2018_2022
05115,C892,2018_2022
19081,C2316,2018_2022
48401,C953,2018_2022
39175,C1712,2018_2022
13071,C976,2018_2022
06005,C1113,2018_2022
40079,C843,2018_2022
45027,C1189,2018_2022
37091,C1576,2018_2022
37023,C564,2018_2022
01079,C1127,2018_2022
26001,C1996,2018_2022
05071,C1629,2018_2022
22029,C1665,2018_2022
38101,C979,2018_2022
28091,C1385,2018_2022
22001,C804,2018_2022
42087,C944,2018_2022
22039,C1219,2018_2022
55017,C927,2018_2022
50015,C1835,2018_2022
23007,C1530,2018_2022
13197,C2412,2018_2022
06115,C883,2018_2022
01095,C518,2018_2022
17001,C737,2018_2022
38103,C2234,2018_2022
26115,C406,2018_2022
48053,C1038,2018_2022
32029,C144,2018_2022
20155,C774,2018_2022
22081,C200,2018_2022
20163,C2501,2018_2022
17103,C1372,2018_2022
55027,C632,2018_2022
21115,C1379,2018_2022
48481,C1168,2018_2022
29017,C674,2018_2022
19189,C2316,2018_2022
45015,C355,2018_2022
22011,C1411,2018_2022
06033,C715,2018_2022
19097,C1812,2018_2022
37093,C1257,2018_2022
37185,C1697,2018_2022
54047,C1418,2018_2022
51031,C922,2018_2022
21009,C1018,2018_2022
29051,C785,2018_2022
55127,C635,2018_2022
28033,C387,2018_2022
47139,C1732,2018_2022
48227,C1368,2018_2022
28105,C1403,2018_2022
21029,C784,2018_2022
32510,C724,2018_2022
48091,C430,2018_2022
20113,C1464,2018_2022
54051,C1247,2018_2022
36015,C600,2018_2022
45085,C515,2018_2022
38035,C1011,2018_2022
17063,C1201,2018_2022
40031,C530,2018_2022
40005,C876,2018_2022
45033,C1326,2018_2022
54083,C1390,2018_2022
48403,C2052,2018_2022
39053,C1325,2018_2022
26011,C1850,2018_2022
19059,C1979,2018_2022
18071,C1125,2018_2022
48367,C466,2018_2022
50005,C1468,2018_2022
55123,C1542,2018_2022
40111,C938,2018_2022
47085,C1801,2018_2022
40037,C650,2018_2022
37009,C1358,2018_2022
06105,C264,2018_2022
40065,C1604,2018_2022
01009,C765,2018_2022
46047,C2411,2018_2022
17155,C2204,2018_2022
53009,C555,2018_2022
21037,C682,2018_2022
28145,C1532,2018_2022
01045,C942,2018_2022
17195,C854,2018_2022
08039,C2126,2018_2022
20193,C2483,2018_2022
45071,C1105,2018_2022
40151,C2355,2018_2022
05111,C1444,2018_2022
37005,C624,2018_2022
37175,C1232,2018_2022
47025,C1203,2018_2022
05085,C783,2018_2022
54001,C1925,2018_2022
30085,C2273,2018_2022
01083,C614,2018_2022
38099,C2331,2018_2022
17193,C1874,2018_2022
54033,C645,2018_2022
53015,C500,2018_2022
22113,C841,2018_2022
17093,C867,2018_2022
20107,C2372,2018_2022
28143,C2329,2018_2022
19167,C1791,2018_2022
42001,C567,2018_2022
17177,C940,2018_2022
18021,C1636,2018_2022
13035,C1614,2018_2022
51147,C1797,2018_2022
29103,C1459,2018_2022
26127,C1722,2018_2022
51191,C801,2018_2022
16057,C1881,2018_2022
55103,C1976,2018_2022
47067,C764,2018_2022
29147,C2014,2018_2022
09007,C419,2018_2022
27005,C1370,2018_2022
55015,C1410,2018_2022
12089,C621,2018_2022
29165,C752,2018_2022
47105,C814,2018_2022
28151,C894,2018_2022
13305,C1288,2018_2022
26059,C972,2018_2022
48021,C813,2018_2022
39059,C1112,2018_2022
28065,C1183,2018_2022
06027,C1871,2018_2022
40051,C933,2018_2022
19025,C1151,2018_2022
22041,C1630,2018_2022
48405,C620,2018_2022
01129,C2005,2018_2022
06069,C1404,2018_2022
17083,C1638,2018_2022
42007,C274,2018_2022
37125,C539,2018_2022
21031,C2116,2018_2022
05007,C291,2018_2022
40017,C522,2018_2022
02050,C2299,2018_2022
46083,C1399,2018_2022
26051,C1208,2018_2022
17187,C807,2018_2022
47049,C1668,2018_2022
27093,C1765,2018_2022
26061,C1398,2018_2022
47107,C772,2018_2022
12133,C1433,2018_2022
31137,C2447,2018_2022
13299,C1058,2018_2022
48111,C2135,2018_2022
39071,C985,2018_2022
39105,C1493,2018_2022
17077,C1045,2018_2022
13229,C1658,2018_2022
48347,C829,2018_2022
28001,C1260,2018_2022
30043,C2434,2018_2022
08015,C2145,2018_2022
16005,C740,2018_2022
41009,C1043,2018_2022
05145,C678,2018_2022
33017,C543,2018_2022
36113,C792,2018_2022
39107,C1261,2018_2022
55043,C1090,2018_2022
26097,C2130,2018_2022
26089,C1666,2018_2022
37123,C1382,2018_2022
31147,C2346,2018_2022
12013,C2121,2018_2022
29169,C1414,2018_2022
42033,C602,2018_2022
26067,C1057,2018_2022
48049,C996,2018_2022
41013,C1613,2018_2022
05139,C1026,2018_2022
41037,C2339,2018_2022
05041,C2207,2018_2022
47005,C1661,2018_2022
01109,C1555,2018_2022
28089,C592,2018_2022
21191,C2199,2018_2022
02020,C335,2018_2022
31037,C2420,2018_2022
21141,C1452,2018_2022
05065,C1870,2018_2022
47031,C771,2018_2022
37015,C1751,2018_2022
48473,C1305,2018_2022
55091,C2092,2018_2022
04007,C703,2018_2022
20151,C774,2018_2022
13201,C2348,2018_2022
35049,C464,2018_2022
48221,C723,2018_2022
21057,C2153,2018_2022
31105,C2227,2018_2022
18009,C2032,2018_2022
13315,C2344,2018_2022
37061,C941,2018_2022
40103,C797,2018_2022
39127,C1426,2018_2022
21103,C2006,2018_2022
48223,C1250,2018_2022
55069,C1417,2018_2022
37111,C973,2018_2022
51750,C862,2018_2022
31079,C1008,2018_2022
28131,C1923,2018_2022
21207,C1769,2018_2022
36099,C1431,2018_2022
18093,C899,2018_2022
05117,C2272,2018_2022
19115,C383,2018_2022
50021,C820,2018_2022
13147,C1456,2018_2022
47047,C1118,2018_2022
18031,C1581,2018_2022
51071,C1628,2018_2022
20161,C1392,2018_2022
01021,C1034,2018_2022
29049,C1723,2018_2022
48415,C2178,2018_2022
54009,C1487,2018_2022
47161,C2151,2018_2022
18171,C492,2018_2022
24035,C1161,2018_2022
55005,C984,2018_2022
17073,C981,2018_2022
48499,C844,2018_2022
16065,C2165,2018_2022
13113,C659,2018_2022
32019,C850,2018_2022
21145,C692,2018_2022
16071,C2437,2018_2022
12019,C293,2018_2022
49013,C2112,2018_2022
29167,C1388,2018_2022
28099,C1349,2018_2022
55129,C1937,2018_2022
17107,C1475,2018_2022
48181,C405,2018_2022
20133,C1981,2018_2022
21025,C1857,2018_2022
21235,C1048,2018_2022
31119,C1446,2018_2022
13199,C1514,2018_2022
51085,C593,2018_2022
41057,C1498,2018_2022
18069,C1159,2018_2022
28137,C1489,2018_2022
18045,C1946,2018_2022
13207,C1496,2018_2022
08117,C2108,2018_2022
13171,C1823,2018_2022
29107,C1356,2018_2022
26123,C1088,2018_2022
21099,C1900,2018_2022
27033,C2248,2018_2022
36033,C1136,2018_2022
27145,C559,2018_2022
48055,C1353,2018_2022
12051,C1419,2018_2022
47063,C677,2018_2022
22059,C2173,2018_2022
27169,C1268,2018_2022
39055,C672,2018_2022
41053,C776,2018_2022
31111,C1240,2018_2022
42039,C603,2018_2022
13087,C1490,2018_2022
45001,C1471,2018_2022
51840,C1650,2018_2022
37169,C926,2018_2022
28005,C2013,2018_2022
13077,C520,2018_2022
32007,C1415,2018_2022
19191,C2001,2018_2022
13013,C825,2018_2022
48007,C1421,2018_2022
42037,C812,2018_2022
37077,C902,2018_2022
45029,C980,2018_2022
13247,C745,2018_2022
54069,C956,2018_2022
31141,C1684,2018_2022
29201,C1020,2018_2022
48193,C2307,2018_2022
54053,C1350,2018_2022
47035,C646,2018_2022
13119,C1470,2018_2022
28115,C1520,2018_2022
17179,C425,2018_2022
13145,C1595,2018_2022
05063,C1248,2018_2022
27111,C872,2018_2022
47041,C1682,2018_2022
02180,C2299,2018_2022
55095,C1099,2018_2022
39005,C923,2018_2022
48437,C2502,2018_2022
05069,C698,2018_2022
08033,C2284,2018_2022
22085,C1579,2018_2022
27023,C2205,2018_2022
47143,C1216,2018_2022
28083,C1280,2018_2022
36069,C572,2018_2022
30081,C1098,2018_2022
39037,C885,2018_2022
51011,C2083,2018_2022
19187,C1151,2018_2022
51127,C1958,2018_2022
18143,C1519,2018_2022
48373,C747,2018_2022
27013,C1117,2018_2022
36043,C900,2018_2022
42061,C1016,2018_2022
39119,C574,2018_2022
42059,C1128,2018_2022
26031,C1335,2018_2022
47099,C911,2018_2022
55037,C934,2018_2022
45023,C1156,2018_2022
16069,C1061,2018_2022
08027,C310,2018_2022
20043,C2295,2018_2022
04009,C1513,2018_2022
51139,C1416,2018_2022
17185,C2303,2018_2022
21093,C557,2018_2022
47043,C920,2018_2022
20197,C2072,2018_2022
40091,C1552,2018_2022
23003,C684,2018_2022
55089,C719,2018_2022
48467,C782,2018_2022
18077,C1337,2018_2022
21101,C1059,2018_2022
18079,C1488,2018_2022
39157,C529,2018_2022
01023,C1977,2018_2022
01047,C1042,2018_2022
45009,C2022,2018_2022
31023,C2420,2018_2022
37135,C739,2018_2022
08125,C2485,2018_2022
06109,C831,2018_2022
48465,C1319,2018_2022
26103,C847,2018_2022
29223,C1982,2018_2022
17051,C1845,2018_2022
17199,C778,2018_2022
27141,C913,2018_2022
12007,C1536,2018_2022
48259,C1246,2018_2022
53071,C925,2018_2022
21179,C1046,2018_2022
39051,C1180,2018_2022
26027,C969,2018_2022
24039,C1679,2018_2022
06049,C2339,2018_2022
46093,C1775,2018_2022
54005,C1524,2018_2022
36107,C1005,2018_2022
20009,C1590,2018_2022
12067,C932,2018_2022
29149,C2256,2018_2022
13235,C2114,2018_2022
21149,C2287,2018_2022
47077,C1394,2018_2022
30009,C2421,2018_2022
18153,C1846,2018_2022
27159,C1991,2018_2022
13149,C516,2018_2022
55135,C811,2018_2022
45017,C1993,2018_2022
24045,C575,2018_2022
26043,C1449,2018_2022
13129,C889,2018_2022
51171,C1028,2018_2022
45011,C1685,2018_2022
19057,C1217,2018_2022
01039,C945,2018_2022
41041,C878,2018_2022
21105,C2430,2018_2022
35029,C1406,2018_2022
47133,C1454,2018_2022
13185,C608,2018_2022
13261,C1482,2018_2022
17021,C1287,2018_2022
08067,C1327,2018_2022
50003,C1102,2018_2022
27091,C1754,2018_2022
48243,C2309,2018_2022
22005,C709,2018_2022
54065,C1888,2018_2022
06103,C796,2018_2022
51141,C1625,2018_2022
39121,C574,2018_2022
37197,C1225,2018_2022
26039,C2078,2018_2022
18001,C1559,2018_2022
48257,C576,2018_2022
27061,C1036,2018_2022
26033,C1306,2018_2022
20117,C2239,2018_2022
13059,C733,2018_2022
42031,C1181,2018_2022
48327,C2326,2018_2022
06011,C283,2018_2022
42103,C964,2018_2022
54063,C2062,2018_2022
29069,C1145,2018_2022
40071,C918,2018_2022
21129,C2321,2018_2022
19027,C1756,2018_2022
38097,C2507,2018_2022
21027,C1736,2018_2022
27119,C1381,2018_2022
45025,C991,2018_2022
39167,C763,2018_2022
22089,C1207,2018_2022
36077,C875,2018_2022
29141,C1587,2018_2022
53051,C2125,2018_2022
37141,C912,2018_2022
36019,C755,2018_2022
18005,C762,2018_2022
13033,C1785,2018_2022
31059,C2200,2018_2022
40133,C1338,2018_2022
51061,C1014,2018_2022
36089,C563,2018_2022
29031,C674,2018_2022
21137,C1405,2018_2022
12125,C1780,2018_2022
40047,C797,2018_2022
48089,C1683,2018_2022
36079,C793,2018_2022
01029,C1959,2018_2022
48279,C2177,2018_2022
05053,C1950,2018_2022
41063,C2435,2018_2022
55121,C1669,2018_2022
01085,C2138,2018_2022
47053,C780,2018_2022
12107,C569,2018_2022
29085,C2229,2018_2022
19051,C2427,2018_2022
29003,C2233,2018_2022
47171,C1527,2018_2022
38019,C2234,2018_2022
48233,C1719,2018_2022
27075,C2267,2018_2022
22049,C2012,2018_2022
51077,C1836,2018_2022
21049,C1270,2018_2022
05055,C1031,2018_2022
40041,C909,2018_2022
20189,C2135,2018_2022
55071,C702,2018_2022
48331,C1557,2018_2022
40141,C435,2018_2022
37053,C1737,2018_2022
45039,C1509,2018_2022
40145,C808,2018_2022
21143,C2117,2018_2022
29041,C2433,2018_2022
20105,C2282,2018_2022
48067,C1228,2018_2022
55141,C679,2018_2022
51175,C1412,2018_2022
48031,C83,2018_2022
40131,C643,2018_2022
16035,C685,2018_2022
19117,C2357,2018_2022
51089,C749,2018_2022
21167,C1620,2018_2022
28093,C1235,2018_2022
51775,C1413,2018_2022
40075,C2124,2018_2022
31097,C2089,2018_2022
48287,C186,2018_2022
08097,C2246,2018_2022
36121,C1333,2018_2022
17133,C1580,2018_2022
55023,C2097,2018_2022
51043,C390,2018_2022
21205,C1768,2018_2022
39149,C1068,2018_2022
19183,C1740,2018_2022
53001,C760,2018_2022
40123,C1103,2018_2022
02170,C815,2018_2022
19053,C2418,2018_2022
48323,C1158,2018_2022
37039,C1281,2018_2022
48407,C1345,2018_2022
18109,C720,2018_2022
51157,C1014,2018_2022
37069,C849,2018_2022
38089,C1863,2018_2022
31071,C2400,2018_2022
01121,C571,2018_2022
16017,C1050,2018_2022
27049,C983,2018_2022
35027,C1703,2018_2022
29063,C2390,2018_2022
17011,C1198,2018_2022
21013,C1269,2018_2022
13019,C1734,2018_2022
21211,C1166,2018_2022
48315,C2090,2018_2022
21185,C1142,2018_2022
55049,C1933,2018_2022
01093,C1184,2018_2022
12045,C1896,2018_2022
02240,C815,2018_2022
29213,C873,2018_2022
47081,C1526,2018_2022
47129,C1724,2018_2022
13001,C1841,2018_2022
46015,C2454,2018_2022
54017,C645,2018_2022
13275,C1004,2018_2022
36095,C1583,2018_2022
54073,C582,2018_2022
13083,C1960,2018_2022
48333,C2307,2018_2022
29043,C751,2018_2022
54041,C1716,2018_2022
17125,C2054,2018_2022
28037,C2409,2018_2022
51101,C593,2018_2022
28123,C1511,2018_2022
40087,C1402,2018_2022
29021,C628,2018_2022
26149,C868,2018_2022
21083,C1141,2018_2022
31177,C2139,2018_2022
16079,C2018,2018_2022
31019,C1332,2018_2022
28077,C2020,2018_2022
46073,C2142,2018_2022
39043,C619,2018_2022
28155,C2210,2018_2022
01113,C890,2018_2022
26105,C1314,2018_2022
47069,C1503,2018_2022
40021,C1079,2018_2022
31043,C2230,2018_2022
51173,C1116,2018_2022
45037,C1641,2018_2022
18121,C538,2018_2022
56039,C2413,2018_2022
27151,C2205,2018_2022
13131,C1635,2018_2022
54045,C949,2018_2022
29151,C2188,2018_2022
27041,C1094,2018_2022
17045,C1730,2018_2022
16019,C662,2018_2022
48077,C2271,2018_2022
39091,C986,2018_2022
48503,C1676,2018_2022
54067,C1341,2018_2022
18059,C791,2018_2022
17173,C1726,2018_2022
54037,C1040,2018_2022
38021,C2525,2018_2022
31131,C2089,2018_2022
26095,C2130,2018_2022
13125,C1140,2018_2022
37107,C735,2018_2022
21127,C1799,2018_2022
45073,C611,2018_2022
19197,C2168,2018_2022
20139,C2042,2018_2022
37031,C706,2018_2022
49019,C2360,2018_2022
29009,C1167,2018_2022
48321,C1299,2018_2022
37131,C1808,2018_2022
01027,C2091,2018_2022
13313,C658,2018_2022
30097,C2421,2018_2022
49039,C1859,2018_2022
29187,C734,2018_2022
53021,C1200,2018_2022
41045,C1533,2018_2022
46029,C1663,2018_2022
26143,C1263,2018_2022
19157,C1890,2018_2022
47021,C1186,2018_2022
48119,C595,2018_2022
17037,C728,2018_2022
13163,C1898,2018_2022
20205,C2429,2018_2022
56043,C743,2018_2022
01075,C1949,2018_2022
37181,C1009,2018_2022
56029,C1472,2018_2022
35005,C851,2018_2022
08083,C1626,2018_2022
18151,C1451,2018_2022
21161,C1741,2018_2022
12049,C1606,2018_2022
39161,C1497,2018_2022
50027,C952,2018_2022
48325,C1143,2018_2022
20057,C1847,2018_2022
36017,C916,2018_2022
27015,C1622,2018_2022
51075,C1826,2018_2022
39147,C901,2018_2022
16039,C1875,2018_2022
28007,C1643,2018_2022
28073,C1183,2018_2022
17015,C2053,2018_2022
21063,C2158,2018_2022
37153,C895,2018_2022
20055,C1786,2018_2022
38029,C727,2018_2022
29161,C1065,2018_2022
51690,C1720,2018_2022
30035,C2240,2018_2022
51678,C1376,2018_2022
01025,C1408,2018_2022
39001,C1309,2018_2022
47071,C1297,2018_2022
05033,C835,2018_2022
29011,C2276,2018_2022
01071,C777,2018_2022
27027,C1000,2018_2022
48127,C2448,2018_2022
40093,C2217,2018_2022
37177,C2211,2018_2022
46019,C2469,2018_2022
21237,C2067,2018_2022
47177,C993,2018_2022
33005,C768,2018_2022
27171,C705,2018_2022
54095,C2081,2018_2022
17109,C1528,2018_2022
40085,C2251,2018_2022
29057,C2276,2018_2022
54015,C2311,2018_2022
27069,C2249,2018_2022
06003,C59,2018_2022
41031,C1792,2018_2022
18107,C1213,2018_2022
28111,C2122,2018_2022
26133,C1700,2018_2022
19185,C2357,2018_2022
39069,C1545,2018_2022
56037,C1465,2018_2022
13169,C1611,2018_2022
28119,C2132,2018_2022
17025,C2031,2018_2022
39111,C2081,2018_2022
30023,C1098,2018_2022
51119,C2023,2018_2022
17033,C1945,2018_2022
48289,C1818,2018_2022
01091,C1753,2018_2022
01119,C2237,2018_2022
21001,C1969,2018_2022
40115,C1109,2018_2022
51133,C2029,2018_2022
29025,C2397,2018_2022
28133,C1597,2018_2022
27147,C1478,2018_2022
41061,C1570,2018_2022
22127,C2148,2018_2022
27085,C1435,2018_2022
13293,C1227,2018_2022
27007,C1174,2018_2022
05005,C802,2018_2022
21047,C846,2018_2022
27131,C1037,2018_2022
40015,C1316,2018_2022
45069,C1375,2018_2022
16015,C179,2018_2022
28021,C253,2018_2022
35007,C2250,2018_2022
28129,C2003,2018_2022
51053,C1504,2018_2022
13157,C833,2018_2022
17141,C1071,2018_2022
39169,C484,2018_2022
08071,C2030,2018_2022
39067,C1852,2018_2022
46031,C2469,2018_2022
48239,C693,2018_2022
20007,C2355,2018_2022
49045,C1195,2018_2022
56033,C1535,2018_2022
19099,C1254,2018_2022
40077,C2082,2018_2022
36073,C1222,2018_2022
18155,C615,2018_2022
47103,C1157,2018_2022
02130,C1967,2018_2022
18115,C615,2018_2022
17139,C1974,2018_2022
01017,C1124,2018_2022
29185,C2229,2018_2022
28163,C1521,2018_2022
42057,C352,2018_2022
18129,C1793,2018_2022
05025,C2338,2018_2022
20053,C2414,2018_2022
21133,C1460,2018_2022
13255,C722,2018_2022
21231,C1678,2018_2022
22007,C1758,2018_2022
17041,C1912,2018_2022
22099,C988,2018_2022
51163,C1376,2018_2022
28023,C1909,2018_2022
27047,C1424,2018_2022
30065,C379,2018_2022
51131,C1149,2018_2022
08091,C2284,2018_2022
01037,C2091,2018_2022
17087,C2203,2018_2022
17149,C1984,2018_2022
29101,C1221,2018_2022
29203,C951,2018_2022
26069,C1253,2018_2022
35015,C915,2018_2022
13085,C1746,2018_2022
16025,C2115,2018_2022
16053,C2115,2018_2022
29177,C1640,2018_2022
50019,C1568,2018_2022
22031,C1484,2018_2022
13221,C2127,2018_2022
17067,C1968,2018_2022
30071,C2475,2018_2022
51017,C443,2018_2022
26101,C1439,2018_2022
13081,C1561,2018_2022
13179,C1295,2018_2022
48293,C1627,2018_2022
19177,C2066,2018_2022
26117,C842,2018_2022
08037,C2246,2018_2022
27071,C2209,2018_2022
48115,C2268,2018_2022
31057,C2314,2018_2022
32013,C2290,2018_2022
19141,C2010,2018_2022
40013,C963,2018_2022
31163,C2400,2018_2022
17049,C1339,2018_2022
54007,C2096,2018_2022
27079,C1883,2018_2022
29123,C2027,2018_2022
42131,C1508,2018_2022
13027,C1973,2018_2022
31143,C2420,2018_2022
21043,C1312,2018_2022
47121,C2051,2018_2022
16041,C2437,2018_2022
49003,C1101,2018_2022
48225,C1500,2018_2022
54055,C670,2018_2022
26109,C1655,2018_2022
54013,C2311,2018_2022
26165,C1355,2018_2022
21175,C2158,2018_2022
